WP_284214956.1	587c45527b81ca66ea866170bcef94b7	222	PANTHER	PTHR10655	LYSOPHOSPHOLIPASE-RELATED	20	219	7.7E-21	T	22-04-2025	IPR050565	Acyl-protein thioesterase 1-2/Carboxylesterase-like	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	Pfam	PF00089	Trypsin	46	295	1.3E-27	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	Gene3D	G3DSA:2.40.10.10	-	39	299	7.0E-50	T	22-04-2025	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	SUPERFAMILY	SSF50494	Trypsin-like serine proteases	14	302	4.99E-54	T	22-04-2025	IPR009003	Peptidase S1, PA clan	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	81	96	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	145	159	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	243	255	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
KWU02721.1	c8d15e75e2698990fca26182b4a93500	353	CDD	cd00190	Tryp_SPc	46	298	4.42268E-45	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	SMART	SM00020	trypsin_2	45	295	1.7E-31	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	ProSitePatterns	PS00134	Serine proteases, trypsin family, histidine active site.	91	96	-	T	22-04-2025	IPR018114	Serine proteases, trypsin family, histidine active site	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	PANTHER	PTHR24276	POLYSERASE-RELATED	18	302	7.9E-40	T	22-04-2025	IPR050430	Peptidase S1 family serine proteases	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	ProSiteProfiles	PS50240	Serine proteases, trypsin domain profile.	46	300	20.822947	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	Pfam	PF00089	Trypsin	46	295	1.3E-27	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	Gene3D	G3DSA:2.40.10.10	-	39	299	7.0E-50	T	22-04-2025	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	SUPERFAMILY	SSF50494	Trypsin-like serine proteases	14	302	4.99E-54	T	22-04-2025	IPR009003	Peptidase S1, PA clan	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	81	96	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	145	159	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	243	255	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
SBS31939.1	c8d15e75e2698990fca26182b4a93500	353	CDD	cd00190	Tryp_SPc	46	298	4.42268E-45	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	SMART	SM00020	trypsin_2	45	295	1.7E-31	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	ProSitePatterns	PS00134	Serine proteases, trypsin family, histidine active site.	91	96	-	T	22-04-2025	IPR018114	Serine proteases, trypsin family, histidine active site	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	PANTHER	PTHR24276	POLYSERASE-RELATED	18	302	7.9E-40	T	22-04-2025	IPR050430	Peptidase S1 family serine proteases	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	ProSiteProfiles	PS50240	Serine proteases, trypsin domain profile.	46	300	20.822947	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	Pfam	PF00089	Trypsin	46	295	1.3E-27	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	Gene3D	G3DSA:2.40.10.10	-	39	299	7.0E-50	T	22-04-2025	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	SUPERFAMILY	SSF50494	Trypsin-like serine proteases	14	302	4.99E-54	T	22-04-2025	IPR009003	Peptidase S1, PA clan	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	81	96	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	145	159	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	PRINTS	PR00722	Chymotrypsin serine protease family (S1) signature	243	255	1.1E-10	T	22-04-2025	IPR001314	Peptidase S1A, chymotrypsin family	-	-
WP_060466827.1	c8d15e75e2698990fca26182b4a93500	353	CDD	cd00190	Tryp_SPc	46	298	4.42268E-45	T	22-04-2025	IPR001254	Serine proteases, trypsin domain	-	-
WP_064067539.1	fb7b3211ff339412d5f8e772b4afb3b9	191	CDD	cd06974	TerD_like	20	188	1.51331E-67	T	22-04-2025	IPR003325	TerD domain	-	-
WP_064067539.1	fb7b3211ff339412d5f8e772b4afb3b9	191	Gene3D	G3DSA:2.60.60.30	sav2460 like domains	19	186	6.8E-70	T	22-04-2025	-	-	-	-
WP_064067539.1	fb7b3211ff339412d5f8e772b4afb3b9	191	PANTHER	PTHR32097	CAMP-BINDING PROTEIN 1-RELATED	4	191	2.7E-67	T	22-04-2025	IPR051324	Stress and Tellurium Resistance Protein	-	-
WP_064067539.1	fb7b3211ff339412d5f8e772b4afb3b9	191	Pfam	PF02342	TerD domain	1	187	7.8E-81	T	22-04-2025	IPR003325	TerD domain	-	-
WP_198244768.1	2dc68369d4362e6293bbff9c268b6a14	203	ProSiteProfiles	PS51471	Fe(2+) 2-oxoglutarate dioxygenase domain profile.	99	200	10.181151	T	22-04-2025	IPR005123	Oxoglutarate/iron-dependent dioxygenase domain	-	-
WP_198244768.1	2dc68369d4362e6293bbff9c268b6a14	203	Gene3D	G3DSA:2.60.120.590	-	5	200	7.7E-56	T	22-04-2025	IPR037151	Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily	-	-
WP_198244768.1	2dc68369d4362e6293bbff9c268b6a14	203	SUPERFAMILY	SSF51197	Clavaminate synthase-like	5	199	1.14E-53	T	22-04-2025	-	-	-	-
WP_198244768.1	2dc68369d4362e6293bbff9c268b6a14	203	PANTHER	PTHR16557	ALKYLATED DNA REPAIR PROTEIN ALKB-RELATED	4	185	6.5E-34	T	22-04-2025	IPR004574	Alkylated DNA repair protein AlkB	-	-
WP_198244768.1	2dc68369d4362e6293bbff9c268b6a14	203	Pfam	PF13532	2OG-Fe(II) oxygenase superfamily	6	197	5.3E-55	T	22-04-2025	IPR027450	Alpha-ketoglutarate-dependent dioxygenase AlkB-like	-	-
WP_284214955.1	523906d90da19f31d1f3aa4e69d5972d	284	PIRSF	PIRSF006157	Doxgns_DODA	20	283	2.2E-85	T	22-04-2025	IPR014436	Extradiol aromatic ring-opening dioxygenase, DODA-type	-	-
WP_284214955.1	523906d90da19f31d1f3aa4e69d5972d	284	Pfam	PF02900	Catalytic LigB subunit of aromatic ring-opening dioxygenase	27	258	4.5E-32	T	22-04-2025	IPR004183	Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B	-	-
WP_284214955.1	523906d90da19f31d1f3aa4e69d5972d	284	Gene3D	G3DSA:3.40.830.10	-	13	282	3.8E-93	T	22-04-2025	-	-	-	-
WP_284214955.1	523906d90da19f31d1f3aa4e69d5972d	284	SUPERFAMILY	SSF53213	LigB-like	24	280	9.02E-86	T	22-04-2025	-	-	-	-
WP_284214955.1	523906d90da19f31d1f3aa4e69d5972d	284	CDD	cd07363	45_DOPA_Dioxygenase	25	281	6.74725E-114	T	22-04-2025	IPR014436	Extradiol aromatic ring-opening dioxygenase, DODA-type	-	-
WP_284214955.1	523906d90da19f31d1f3aa4e69d5972d	284	PANTHER	PTHR30096	4,5-DOPA DIOXYGENASE EXTRADIOL-LIKE PROTEIN	26	282	5.8E-78	T	22-04-2025	-	-	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	Gene3D	G3DSA:3.30.160.20	-	1	136	6.5E-42	T	22-04-2025	-	-	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	ProSitePatterns	PS00745	Prokaryotic-type class I peptide chain release factors signature.	21	37	-	T	22-04-2025	IPR000352	Peptide chain release factor class I	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	FunFam	G3DSA:3.30.160.20:FF:000029	Peptidyl-tRNA hydrolase YaeJ	1	137	5.7E-63	T	22-04-2025	-	-	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	SUPERFAMILY	SSF75620	Release factor	8	103	5.89E-11	T	22-04-2025	IPR045853	Peptide chain release factor class I superfamily	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	Pfam	PF00472	RF-1 domain	8	132	1.8E-19	T	22-04-2025	IPR000352	Peptide chain release factor class I	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	NCBIfam	NF006718	alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB	1	136	1.2E-56	T	22-04-2025	-	-	-	-
WP_129483507.1	2545677df8b2339dac84c9cfec70bca4	137	PANTHER	PTHR47814	PEPTIDYL-TRNA HYDROLASE ARFB	1	136	1.1E-58	T	22-04-2025	-	-	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	353	603	1.9E-87	T	22-04-2025	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	ProSitePatterns	PS00211	ABC transporters family signature.	505	519	-	T	22-04-2025	IPR017871	ABC transporter-like, conserved site	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	PANTHER	PTHR24221	ATP-BINDING CASSETTE SUB-FAMILY B	46	599	3.7E-119	T	22-04-2025	IPR039421	Type 1 protein exporter	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	FunFam	G3DSA:3.40.50.300:FF:000218	Multidrug ABC transporter ATP-binding protein	355	606	1.2E-101	T	22-04-2025	-	-	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	Gene3D	G3DSA:3.40.50.300	-	361	604	3.1E-100	T	22-04-2025	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	Pfam	PF00005	ABC transporter	381	533	1.5E-31	T	22-04-2025	IPR003439	ABC transporter-like, ATP-binding domain	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	FunFam	G3DSA:1.20.1560.10:FF:000070	Multidrug ABC transporter ATP-binding protein	17	344	0.0	T	22-04-2025	-	-	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	Gene3D	G3DSA:1.20.1560.10	ABC transporter type 1, transmembrane domain	22	331	1.4E-30	T	22-04-2025	IPR036640	ABC transporter type 1, transmembrane domain superfamily	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	363	602	23.409468	T	22-04-2025	IPR003439	ABC transporter-like, ATP-binding domain	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	ProSiteProfiles	PS50929	ABC transporter integral membrane type-1 fused domain profile.	41	329	28.374594	T	22-04-2025	IPR011527	ABC transporter type 1, transmembrane domain	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	SMART	SM00382	AAA_5	388	579	7.0E-23	T	22-04-2025	IPR003593	AAA+ ATPase domain	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	Pfam	PF00664	ABC transporter transmembrane region	41	302	1.1E-6	T	22-04-2025	IPR011527	ABC transporter type 1, transmembrane domain	-	-
WP_129483506.1	0a99ca60a922f7e1a1d99faac8845ff8	611	SUPERFAMILY	SSF90123	ABC transporter transmembrane region	29	340	2.49E-45	T	22-04-2025	IPR036640	ABC transporter type 1, transmembrane domain superfamily	-	-
WP_090258847.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	Pfam	PF12680	SnoaL-like domain	8	106	9.0E-9	T	22-04-2025	IPR037401	SnoaL-like domain	-	-
WP_090258847.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	Gene3D	G3DSA:3.10.450.50	-	1	127	4.0E-18	T	22-04-2025	-	-	-	-
WP_090258847.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	SUPERFAMILY	SSF54427	NTF2-like	1	127	4.83E-22	T	22-04-2025	IPR032710	NTF2-like domain superfamily	-	-
RKQ42829.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	Pfam	PF12680	SnoaL-like domain	8	106	9.0E-9	T	22-04-2025	IPR037401	SnoaL-like domain	-	-
RKQ42829.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	Gene3D	G3DSA:3.10.450.50	-	1	127	4.0E-18	T	22-04-2025	-	-	-	-
RKQ42829.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	SUPERFAMILY	SSF54427	NTF2-like	1	127	4.83E-22	T	22-04-2025	IPR032710	NTF2-like domain superfamily	-	-
SEW27827.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	Pfam	PF12680	SnoaL-like domain	8	106	9.0E-9	T	22-04-2025	IPR037401	SnoaL-like domain	-	-
SEW27827.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	Gene3D	G3DSA:3.10.450.50	-	1	127	4.0E-18	T	22-04-2025	-	-	-	-
SEW27827.1	a0b5c01ae03b649bacd6cf6830ac7f3e	152	SUPERFAMILY	SSF54427	NTF2-like	1	127	4.83E-22	T	22-04-2025	IPR032710	NTF2-like domain superfamily	-	-
WP_344431441.1	a09bea05c04da418172ec1d8179366f9	183	Gene3D	G3DSA:2.30.110.10	-	4	183	3.8E-49	T	22-04-2025	IPR012349	FMN-binding split barrel	-	-
WP_344431441.1	a09bea05c04da418172ec1d8179366f9	183	SMART	SM00903	Flavin_Reduct_2	27	181	6.3E-48	T	22-04-2025	IPR002563	Flavin reductase like domain	-	-
WP_344431441.1	a09bea05c04da418172ec1d8179366f9	183	PANTHER	PTHR30466	FLAVIN REDUCTASE	16	182	3.9E-37	T	22-04-2025	IPR050268	NADH-dependent flavin reductase	-	-
WP_344431441.1	a09bea05c04da418172ec1d8179366f9	183	SUPERFAMILY	SSF50475	FMN-binding split barrel	19	182	2.94E-39	T	22-04-2025	-	-	-	-
WP_344431441.1	a09bea05c04da418172ec1d8179366f9	183	Pfam	PF01613	Flavin reductase like domain	27	182	9.1E-38	T	22-04-2025	IPR002563	Flavin reductase like domain	-	-
WP_003241744.1	1808e7b368d5dc2ef3a255e16b253c33	354	PANTHER	PTHR40031	HYPOTHETICAL MEMBRANE SPANNING PROTEIN	1	221	7.2E-41	T	22-04-2025	IPR053170	Negative transcriptional regulator	-	-
WP_003241744.1	1808e7b368d5dc2ef3a255e16b253c33	354	Pfam	PF04307	YdjM inner membrane protein	1	175	8.3E-32	T	22-04-2025	IPR007404	YdjM inner membrane	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	CDD	cd07505	HAD_BPGM-like	10	188	2.15048E-32	T	22-04-2025	-	-	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	NCBIfam	TIGR01509	HAD-IA family hydrolase	124	188	7.1E-7	T	22-04-2025	IPR006439	HAD hydrolase, subfamily IA	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	PANTHER	PTHR43481	FRUCTOSE-1-PHOSPHATE PHOSPHATASE	8	193	7.5E-42	T	22-04-2025	IPR051806	HAD-like Sugar Phosphate Phosphatase	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	Gene3D	G3DSA:1.10.150.240	Putative phosphatase; domain 2	21	91	1.5E-43	T	22-04-2025	IPR023198	Phosphoglycolate phosphatase-like, domain 2	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	SFLD	SFLDG01129	C1.5: HAD, Beta-PGM, Phosphatase Like	7	195	3.4E-28	T	22-04-2025	-	-	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	SFLD	SFLDS00003	Haloacid Dehalogenase	7	195	3.4E-28	T	22-04-2025	-	-	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	NCBIfam	TIGR02009	beta-phosphoglucomutase family hydrolase	8	188	4.7E-53	T	22-04-2025	IPR010976	Beta-phosphoglucomutase hydrolase	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	SUPERFAMILY	SSF56784	HAD-like	7	194	8.27E-43	T	22-04-2025	IPR036412	HAD-like superfamily	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	Pfam	PF13419	Haloacid dehalogenase-like hydrolase	11	188	4.9E-24	T	22-04-2025	IPR041492	Haloacid dehalogenase-like hydrolase	-	-
WP_060466825.1	21523290bf29ca299a261c750a0824c6	201	Gene3D	G3DSA:3.40.50.1000	-	10	191	1.5E-43	T	22-04-2025	IPR023214	HAD superfamily	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	CDD	cd07505	HAD_BPGM-like	10	188	2.15048E-32	T	22-04-2025	-	-	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	NCBIfam	TIGR01509	HAD-IA family hydrolase	124	188	7.1E-7	T	22-04-2025	IPR006439	HAD hydrolase, subfamily IA	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	PANTHER	PTHR43481	FRUCTOSE-1-PHOSPHATE PHOSPHATASE	8	193	7.5E-42	T	22-04-2025	IPR051806	HAD-like Sugar Phosphate Phosphatase	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	Gene3D	G3DSA:1.10.150.240	Putative phosphatase; domain 2	21	91	1.5E-43	T	22-04-2025	IPR023198	Phosphoglycolate phosphatase-like, domain 2	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	SFLD	SFLDG01129	C1.5: HAD, Beta-PGM, Phosphatase Like	7	195	3.4E-28	T	22-04-2025	-	-	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	SFLD	SFLDS00003	Haloacid Dehalogenase	7	195	3.4E-28	T	22-04-2025	-	-	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	NCBIfam	TIGR02009	beta-phosphoglucomutase family hydrolase	8	188	4.7E-53	T	22-04-2025	IPR010976	Beta-phosphoglucomutase hydrolase	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	SUPERFAMILY	SSF56784	HAD-like	7	194	8.27E-43	T	22-04-2025	IPR036412	HAD-like superfamily	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	Pfam	PF13419	Haloacid dehalogenase-like hydrolase	11	188	4.9E-24	T	22-04-2025	IPR041492	Haloacid dehalogenase-like hydrolase	-	-
SBS31948.1	21523290bf29ca299a261c750a0824c6	201	Gene3D	G3DSA:3.40.50.1000	-	10	191	1.5E-43	T	22-04-2025	IPR023214	HAD superfamily	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	CDD	cd07505	HAD_BPGM-like	10	188	2.15048E-32	T	22-04-2025	-	-	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	NCBIfam	TIGR01509	HAD-IA family hydrolase	124	188	7.1E-7	T	22-04-2025	IPR006439	HAD hydrolase, subfamily IA	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	PANTHER	PTHR43481	FRUCTOSE-1-PHOSPHATE PHOSPHATASE	8	193	7.5E-42	T	22-04-2025	IPR051806	HAD-like Sugar Phosphate Phosphatase	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	Gene3D	G3DSA:1.10.150.240	Putative phosphatase; domain 2	21	91	1.5E-43	T	22-04-2025	IPR023198	Phosphoglycolate phosphatase-like, domain 2	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	SFLD	SFLDG01129	C1.5: HAD, Beta-PGM, Phosphatase Like	7	195	3.4E-28	T	22-04-2025	-	-	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	SFLD	SFLDS00003	Haloacid Dehalogenase	7	195	3.4E-28	T	22-04-2025	-	-	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	NCBIfam	TIGR02009	beta-phosphoglucomutase family hydrolase	8	188	4.7E-53	T	22-04-2025	IPR010976	Beta-phosphoglucomutase hydrolase	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	SUPERFAMILY	SSF56784	HAD-like	7	194	8.27E-43	T	22-04-2025	IPR036412	HAD-like superfamily	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	Pfam	PF13419	Haloacid dehalogenase-like hydrolase	11	188	4.9E-24	T	22-04-2025	IPR041492	Haloacid dehalogenase-like hydrolase	-	-
KWU02719.1	21523290bf29ca299a261c750a0824c6	201	Gene3D	G3DSA:3.40.50.1000	-	10	191	1.5E-43	T	22-04-2025	IPR023214	HAD superfamily	-	-
WP_174862556.1	44236405305ee08ccbfa97fe738dc526	132	ProSitePatterns	PS00745	Prokaryotic-type class I peptide chain release factors signature.	16	32	-	T	22-04-2025	IPR000352	Peptide chain release factor class I	-	-
WP_174862556.1	44236405305ee08ccbfa97fe738dc526	132	PANTHER	PTHR47814	PEPTIDYL-TRNA HYDROLASE ARFB	4	132	6.5E-51	T	22-04-2025	-	-	-	-
WP_174862556.1	44236405305ee08ccbfa97fe738dc526	132	Pfam	PF00472	RF-1 domain	4	121	7.4E-19	T	22-04-2025	IPR000352	Peptide chain release factor class I	-	-
WP_174862556.1	44236405305ee08ccbfa97fe738dc526	132	SUPERFAMILY	SSF75620	Release factor	3	108	2.59E-12	T	22-04-2025	IPR045853	Peptide chain release factor class I superfamily	-	-
WP_174862556.1	44236405305ee08ccbfa97fe738dc526	132	Gene3D	G3DSA:3.30.160.20	-	1	131	9.0E-41	T	22-04-2025	-	-	-	-
WP_174862556.1	44236405305ee08ccbfa97fe738dc526	132	NCBIfam	NF006718	alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB	4	132	2.3E-51	T	22-04-2025	-	-	-	-
